Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2024-08-31,30150.0,1704,8,Dry,5,False,,,30150.0,,29150.0,0.0,130.5209,-0.028263344,15444.7998,26.66,7.27,82.34,31,-Rp250,-0.82
2024-09-01,30150.0,1705,9,Dry,6,False,30185.714285714286,,30150.0,,30000.0,0.0,130.3609,-0.122585731,15444.7998,26.88,1.58,83.62,1,-Rp250,-0.82
2024-09-02,30150.0,1706,9,Dry,0,False,30185.714285714286,,30150.0,30150.0,30000.0,0.0,130.3609,-0.122585731,15525.0,26.73,1.25,83.26,2,Rp0,0.0
2024-09-03,30150.0,1707,9,Dry,1,False,30221.428571428572,,30150.0,29900.0,30000.0,0.0,130.3609,-0.122585731,15520.09961,26.57,1.44,84.53,3,Rp0,0.0
2024-09-04,30150.0,1708,9,Dry,2,False,30185.714285714286,,30150.0,30400.0,31400.0,0.0,130.3609,-0.122585731,15532.90039,27.31,0.52,77.38,4,Rp0,0.0
2024-09-05,29900.0,1709,9,Dry,3,False,30114.285714285714,,30150.0,30400.0,32250.0,-250.0,130.3609,-0.122585731,15444.40039,27.47,0.7,80.63,5,-Rp250,-0.83
2024-09-06,30150.0,1710,9,Dry,4,False,30114.285714285714,,29900.0,30150.0,31400.0,250.0,130.3609,-0.122585731,15417.0,27.32,1.17,84.65,6,Rp250,0.84
2024-09-07,30150.0,1711,9,Dry,5,False,30114.285714285714,,30150.0,30150.0,31250.0,0.0,130.3609,-0.122585731,15417.0,27.07,0.82,85.55,7,Rp250,0.84
2024-09-08,30150.0,1712,9,Dry,6,False,30114.285714285714,,30150.0,30150.0,31250.0,0.0,130.3609,-0.122585731,15417.0,27.33,1.71,82.75,8,Rp250,0.84
2024-09-09,31150.0,1713,9,Dry,0,False,30257.14285714286,,30150.0,30150.0,31250.0,1000.0,130.3609,-0.122585731,15405.0,27.41,4.26,83.4,9,Rp1000,3.32
2024-09-10,32150.0,1714,9,Dry,1,False,30542.85714285714,,31150.0,30150.0,31250.0,1000.0,130.3609,-0.122585731,15456.7998,27.38,5.05,76.78,10,Rp1000,3.21
2024-09-11,33250.0,1715,9,Dry,2,False,30985.714285714286,,32150.0,30150.0,30750.0,1100.0,130.3609,-0.122585731,15489.0,27.4,0.03,75.93,11,Rp1100,3.42
2024-09-12,35400.0,1716,9,Dry,3,False,31771.428571428572,,33250.0,29900.0,27150.0,2150.0,130.3609,-0.122585731,15437.0,27.39,0.07,75.83,12,Rp2150,6.47
2024-09-13,35400.0,1717,9,Dry,4,False,32521.428571428572,,35400.0,30150.0,31150.0,0.0,130.3609,-0.122585731,15418.7002,27.22,0.21,79.58,13,Rp0,0.0
2024-09-14,35400.0,1718,9,Dry,5,False,33271.42857142857,,35400.0,30150.0,32150.0,0.0,130.3609,-0.122585731,15418.7002,26.87,0.39,79.78,14,Rp0,0.0
2024-09-15,35400.0,1719,9,Dry,6,False,34021.42857142857,,35400.0,30150.0,32150.0,0.0,130.3609,-0.122585731,15418.7002,27.06,0.15,77.7,15,Rp0,0.0
2024-09-16,35400.0,1720,9,Dry,0,True,34628.57142857143,,35400.0,31150.0,32150.0,0.0,130.3609,-0.122585731,15393.0,27.46,0.08,77.91,16,Rp0,0.0
2024-09-17,34650.0,1721,9,Dry,1,False,34985.71428571428,,35400.0,32150.0,32150.0,-750.0,130.3609,-0.122585731,15385.0,27.34,0.57,80.42,17,-Rp750,-2.12
2024-09-18,34400.0,1722,9,Dry,2,False,35150.0,,34650.0,33250.0,30900.0,-250.0,130.3609,-0.122585731,15345.0,27.38,1.54,83.97,18,-Rp250,-0.72
2024-09-19,34400.0,1723,9,Dry,3,False,35007.142857142855,,34400.0,35400.0,30650.0,0.0,130.3609,-0.122585731,15300.2002,26.73,4.11,80.59,19,Rp0,0.0
2024-09-20,34400.0,1724,9,Dry,4,False,34864.28571428572,,34400.0,35400.0,30400.0,0.0,130.3609,-0.122585731,15197.59961,26.7,4.47,83.44,20,Rp0,0.0
2024-09-21,34400.0,1725,9,Dry,5,False,34721.42857142857,,34400.0,35400.0,30400.0,0.0,130.3609,-0.122585731,15197.59961,27.52,1.28,78.28,21,Rp0,0.0
2024-09-22,34400.0,1726,9,Dry,6,False,34578.57142857143,,34400.0,35400.0,30400.0,0.0,130.3609,-0.122585731,15197.59961,27.73,0.58,78.12,22,Rp0,0.0
2024-09-23,34750.0,1727,9,Dry,0,False,34485.71428571428,,34400.0,35400.0,,350.0,130.3609,-0.122585731,15154.0,27.76,1.55,77.21,23,Rp350,1.02
2024-09-24,35150.0,1728,9,Dry,1,False,34557.142857142855,32406.666666666668,34750.0,34650.0,,400.0,130.3609,-0.122585731,15174.09961,28.14,1.45,74.01,24,Rp400,1.15
2024-09-25,35250.0,1729,9,Dry,2,False,34678.57142857143,32576.666666666668,35150.0,34400.0,30150.0,100.0,130.3609,-0.122585731,15121.09961,28.01,2.29,78.8,25,Rp100,0.28
2024-09-26,35250.0,1730,9,Dry,3,False,34800.0,32755.0,35250.0,34400.0,29900.0,0.0,130.3609,-0.122585731,15201.5,27.65,3.08,79.7,26,Rp0,0.0
2024-09-27,35500.0,1731,9,Dry,4,False,34957.142857142855,32925.0,35250.0,34400.0,30400.0,250.0,130.3609,-0.122585731,15070.0,27.4,4.4,73.78,27,Rp250,0.71
2024-09-28,35500.0,1732,9,Dry,5,False,35114.28571428572,33095.0,35500.0,34400.0,30400.0,0.0,130.3609,-0.122585731,15070.0,27.08,4.51,79.96,28,Rp250,0.71
2024-09-29,35500.0,1733,9,Dry,6,False,35271.42857142857,33273.333333333336,35500.0,34400.0,30150.0,0.0,130.3609,-0.122585731,15070.0,27.61,2.05,83.43,29,Rp250,0.71
2024-09-30,35000.0,1734,9,Dry,0,False,35307.142857142855,33435.0,35500.0,34750.0,30150.0,-500.0,130.3609,-0.122585731,15118.0,27.64,4.43,81.17,30,-Rp500,-1.41
2024-10-01,35500.0,1735,10,Wet,1,False,35357.142857142855,33613.333333333336,35000.0,35150.0,30150.0,500.0,130.4593,0.075482756,15170.59961,27.19,3.02,80.81,1,Rp500,1.43
2024-10-02,34500.0,1736,10,Wet,2,False,35250.0,33758.333333333336,35500.0,35250.0,30150.0,-1000.0,130.4593,0.075482756,15260.59961,27.66,5.45,74.75,2,-Rp1000,-2.82
2024-10-03,35150.0,1737,10,Wet,3,False,35235.71428571428,33925.0,34500.0,35250.0,30150.0,650.0,130.4593,0.075482756,15324.0,27.34,3.06,80.48,3,Rp650,1.88
2024-10-04,35150.0,1738,10,Wet,4,False,35185.71428571428,34091.666666666664,35150.0,35500.0,30150.0,0.0,130.4593,0.075482756,15457.0,27.12,6.05,83.47,4,Rp0,0.0
2024-10-05,35150.0,1739,10,Wet,5,False,35135.71428571428,34266.666666666664,35150.0,35500.0,29900.0,0.0,130.4593,0.075482756,15457.0,27.7,3.67,79.28,5,Rp0,0.0
2024-10-06,35150.0,1740,10,Wet,6,False,35085.71428571428,34433.333333333336,35150.0,35500.0,30150.0,0.0,130.4593,0.075482756,15457.0,27.76,6.32,79.48,6,Rp0,0.0
2024-10-07,36000.0,1741,10,Wet,0,False,35228.57142857143,34628.333333333336,35150.0,35000.0,30150.0,850.0,130.4593,0.075482756,15650.0,27.41,16.75,82.74,7,Rp850,2.42
2024-10-08,36000.0,1742,10,Wet,1,False,35300.0,34823.333333333336,36000.0,35500.0,30150.0,0.0,130.4593,0.075482756,15744.0,27.43,1.29,80.61,8,Rp0,0.0
2024-10-09,36000.0,1743,10,Wet,2,False,35514.28571428572,34985.0,36000.0,34500.0,31150.0,0.0,130.4593,0.075482756,15682.40039,27.59,3.9,81.55,9,Rp0,0.0
2024-10-10,36000.0,1744,10,Wet,3,False,35635.71428571428,35113.333333333336,36000.0,35150.0,32150.0,0.0,130.4593,0.075482756,15664.59961,27.59,1.84,81.56,10,Rp0,0.0
2024-10-11,35000.0,1745,10,Wet,4,False,35614.28571428572,35171.666666666664,36000.0,35150.0,33250.0,-1000.0,130.4593,0.075482756,15670.90039,27.68,5.5,81.54,11,-Rp1000,-2.78
2024-10-12,35000.0,1746,10,Wet,5,False,35592.857142857145,35158.333333333336,35000.0,35150.0,35400.0,0.0,130.4593,0.075482756,15670.90039,27.49,12.15,84.06,12,-Rp1000,-2.78
2024-10-13,35000.0,1747,10,Wet,6,False,35571.42857142857,35145.0,35000.0,35150.0,35400.0,0.0,130.4593,0.075482756,15670.90039,27.48,1.44,83.38,13,-Rp1000,-2.78
2024-10-14,35900.0,1748,10,Wet,0,False,35557.142857142855,35161.666666666664,35000.0,36000.0,35400.0,900.0,130.4593,0.075482756,15562.0,27.63,1.61,82.17,14,Rp900,2.57
2024-10-15,36000.0,1749,10,Wet,1,False,35557.142857142855,35181.666666666664,35900.0,36000.0,35400.0,100.0,130.4593,0.075482756,15573.0,27.3,3.04,83.77,15,Rp100,0.28
2024-10-16,36250.0,1750,10,Wet,2,False,35592.857142857145,35210.0,36000.0,36000.0,35400.0,250.0,130.4593,0.075482756,15578.59961,27.17,10.22,83.27,16,Rp250,0.69
2024-10-17,36150.0,1751,10,Wet,3,False,35614.28571428572,35260.0,36250.0,36000.0,34650.0,-100.0,130.4593,0.075482756,15583.90039,27.63,12.92,76.26,17,-Rp100,-0.28
2024-10-18,36750.0,1752,10,Wet,4,False,35864.28571428572,35338.333333333336,36150.0,35000.0,34400.0,600.0,130.4593,0.075482756,15493.0,26.89,30.63,82.17,18,Rp600,1.66
2024-10-19,36750.0,1753,10,Wet,5,False,36114.28571428572,35416.666666666664,36750.0,35000.0,34400.0,0.0,130.4593,0.075482756,15493.0,27.72,1.77,76.88,19,Rp600,1.66
2024-10-20,36750.0,1754,10,Wet,6,False,36364.28571428572,35495.0,36750.0,35000.0,34400.0,0.0,130.4593,0.075482756,15493.0,28.03,7.91,80.15,20,Rp600,1.66
2024-10-21,37250.0,1755,10,Wet,0,False,36557.142857142855,35590.0,36750.0,35900.0,34400.0,500.0,130.4593,0.075482756,15467.0,27.87,8.18,81.39,21,Rp500,1.36
2024-10-22,36400.0,1756,10,Wet,1,False,36614.28571428572,35656.666666666664,37250.0,36000.0,34400.0,-850.0,130.4593,0.075482756,15556.0,28.19,1.84,78.94,22,-Rp850,-2.28
2024-10-23,37250.0,1757,10,Wet,2,False,36757.142857142855,35740.0,36400.0,36250.0,34750.0,850.0,130.4593,0.075482756,15586.0,28.02,1.0,82.05,23,Rp850,2.34
2024-10-24,37250.0,1758,10,Wet,3,False,36914.28571428572,35810.0,37250.0,36150.0,35150.0,0.0,130.4593,0.075482756,15663.0,28.45,0.04,76.87,24,Rp0,0.0
2024-10-25,37150.0,1759,10,Wet,4,False,36971.42857142857,35873.333333333336,37250.0,36750.0,35250.0,-100.0,130.4593,0.075482756,15621.5,28.5,3.38,79.31,25,-Rp100,-0.27
2024-10-26,37150.0,1760,10,Wet,5,False,37028.57142857143,35936.666666666664,37150.0,36750.0,35250.0,0.0,130.4593,0.075482756,15621.5,28.21,1.5,79.52,26,-Rp100,-0.27
2024-10-27,37150.0,1761,10,Wet,6,False,37085.71428571428,35991.666666666664,37150.0,36750.0,35500.0,0.0,130.4593,0.075482756,15621.5,27.56,3.27,81.3,27,-Rp100,-0.27
2024-10-28,38000.0,1762,10,Wet,0,False,37192.857142857145,36075.0,37150.0,37250.0,35500.0,850.0,130.4593,0.075482756,15688.09961,27.84,1.24,81.05,28,Rp850,2.29
2024-10-29,38650.0,1763,10,Wet,1,False,37514.28571428572,36180.0,38000.0,36400.0,35500.0,650.0,130.4593,0.075482756,15747.0,27.95,0.49,79.01,29,Rp650,1.71
2024-10-30,38400.0,1764,10,Wet,2,False,37678.57142857143,36293.333333333336,38650.0,37250.0,35000.0,-250.0,130.4593,0.075482756,15768.0,27.75,0.95,81.8,30,-Rp250,-0.65
2024-10-31,38900.0,1765,10,Wet,3,False,37914.28571428572,36406.666666666664,38400.0,37250.0,35500.0,500.0,130.4593,0.075482756,15695.5,27.38,1.13,82.0,31,Rp500,1.3
2024-11-01,38900.0,1766,11,Wet,4,False,38164.28571428572,36553.333333333336,38900.0,37150.0,34500.0,0.0,130.8531,0.301856594,15713.0,27.27,6.7,79.91,1,Rp0,0.0
2024-11-02,38900.0,1767,11,Wet,5,False,38414.28571428572,36678.333333333336,38900.0,37150.0,35150.0,0.0,130.8531,0.301856594,15713.0,27.59,2.54,77.51,2,Rp0,0.0
2024-11-03,38900.0,1768,11,Wet,6,False,38664.28571428572,36803.333333333336,38900.0,37150.0,35150.0,0.0,130.8531,0.301856594,15713.0,27.14,2.87,79.55,3,Rp0,0.0
2024-11-04,38650.0,1769,11,Wet,0,False,38757.142857142855,36920.0,38900.0,38000.0,35150.0,-250.0,130.8531,0.301856594,15842.0,27.34,4.42,81.61,4,-Rp250,-0.64
2024-11-05,38650.0,1770,11,Wet,1,False,38757.142857142855,37036.666666666664,38650.0,38650.0,35150.0,0.0,130.8531,0.301856594,15790.0,27.22,15.51,79.28,5,Rp0,0.0
2024-11-06,38900.0,1771,11,Wet,2,False,38828.57142857143,37133.333333333336,38650.0,38400.0,36000.0,250.0,130.8531,0.301856594,15665.0,27.53,1.01,79.56,6,Rp250,0.65
2024-11-07,38900.0,1772,11,Wet,3,False,38828.57142857143,37230.0,38900.0,38900.0,36000.0,0.0,130.8531,0.301856594,15818.2002,27.96,1.22,76.95,7,Rp0,0.0
2024-11-08,38900.0,1773,11,Wet,4,False,38828.57142857143,37326.666666666664,38900.0,38900.0,36000.0,0.0,130.8531,0.301856594,15558.0,28.04,4.22,78.43,8,Rp0,0.0
2024-11-09,38900.0,1774,11,Wet,5,False,38828.57142857143,37423.333333333336,38900.0,38900.0,36000.0,0.0,130.8531,0.301856594,15558.0,28.07,0.57,77.29,9,Rp0,0.0
2024-11-10,38900.0,1775,11,Wet,6,False,38828.57142857143,37553.333333333336,38900.0,38900.0,35000.0,0.0,130.8531,0.301856594,15558.0,27.9,0.38,77.97,10,Rp0,0.0
2024-11-11,42750.0,1776,11,Wet,0,False,39414.28571428572,37811.666666666664,38900.0,38650.0,35000.0,3850.0,130.8531,0.301856594,15647.2002,28.18,0.53,74.82,11,Rp3850,9.9
2024-11-12,43750.0,1777,11,Wet,1,False,40142.857142857145,38103.333333333336,42750.0,38650.0,35000.0,1000.0,130.8531,0.301856594,15765.0,27.98,1.25,79.7,12,Rp1000,2.34
2024-11-13,45000.0,1778,11,Wet,2,False,41014.28571428572,38406.666666666664,43750.0,38900.0,35900.0,1250.0,130.8531,0.301856594,15788.90039,27.97,2.35,79.3,13,Rp1250,2.86
2024-11-14,45250.0,1779,11,Wet,3,False,41921.42857142857,38715.0,45000.0,38900.0,36000.0,250.0,130.8531,0.301856594,15847.2002,27.68,1.83,82.03,14,Rp250,0.56
2024-11-15,45750.0,1780,11,Wet,4,False,42900.0,39031.666666666664,45250.0,38900.0,36250.0,500.0,130.8531,0.301856594,15933.2998,27.93,0.85,81.49,15,Rp500,1.1
2024-11-16,45750.0,1781,11,Wet,5,False,43878.57142857143,39351.666666666664,45750.0,38900.0,36150.0,0.0,130.8531,0.301856594,15933.2998,27.86,2.87,81.88,16,Rp500,1.1
2024-11-17,45750.0,1782,11,Wet,6,False,44857.142857142855,39651.666666666664,45750.0,38900.0,36750.0,0.0,130.8531,0.301856594,15933.2998,27.24,7.43,80.36,17,Rp500,1.1
2024-11-18,48650.0,1783,11,Wet,0,False,45700.0,40048.333333333336,45750.0,42750.0,36750.0,2900.0,130.8531,0.301856594,15891.2998,27.34,8.64,84.65,18,Rp2900,6.34
2024-11-19,48650.0,1784,11,Wet,1,False,46400.0,40445.0,48650.0,43750.0,36750.0,0.0,130.8531,0.301856594,15806.09961,27.7,3.45,84.6,19,Rp0,0.0
2024-11-20,49000.0,1785,11,Wet,2,False,46971.42857142857,40836.666666666664,48650.0,45000.0,37250.0,350.0,130.8531,0.301856594,15817.09961,27.53,2.25,82.76,20,Rp350,0.72
2024-11-21,49250.0,1786,11,Wet,3,False,47542.857142857145,41265.0,49000.0,45250.0,36400.0,250.0,130.8531,0.301856594,15913.0,27.42,12.93,84.77,21,Rp250,0.51
2024-11-22,49250.0,1787,11,Wet,4,False,48042.857142857145,41665.0,49250.0,45750.0,37250.0,0.0,130.8531,0.301856594,15816.90039,27.67,2.78,82.22,22,Rp0,0.0
2024-11-23,49250.0,1788,11,Wet,5,False,48542.857142857145,42065.0,49250.0,45750.0,37250.0,0.0,130.8531,0.301856594,15816.90039,27.8,9.63,84.51,23,Rp0,0.0
2024-11-24,49250.0,1789,11,Wet,6,False,49042.857142857145,42468.333333333336,49250.0,45750.0,37150.0,0.0,130.8531,0.301856594,15816.90039,27.87,8.52,82.41,24,Rp0,0.0
2024-11-25,47900.0,1790,11,Wet,0,False,48935.71428571428,42826.666666666664,49250.0,48650.0,37150.0,-1350.0,130.8531,0.301856594,15940.0,27.96,9.5,81.61,25,-Rp1350,-2.74
2024-11-26,47650.0,1791,11,Wet,1,False,48792.857142857145,43176.666666666664,47900.0,48650.0,37150.0,-250.0,130.8531,0.301856594,15901.2002,26.99,10.35,84.32,26,-Rp250,-0.52
2024-11-27,47650.0,1792,11,Wet,2,False,48600.0,43498.333333333336,47650.0,49000.0,38000.0,0.0,130.8531,0.301856594,15930.0,27.05,2.14,85.79,27,Rp0,0.0
2024-11-28,47400.0,1793,11,Wet,3,False,48335.71428571428,43790.0,47650.0,49250.0,38650.0,-250.0,130.8531,0.301856594,15863.5,27.69,2.11,82.96,28,-Rp250,-0.52
2024-11-29,47150.0,1794,11,Wet,4,False,48035.71428571428,44081.666666666664,47400.0,49250.0,38400.0,-250.0,130.8531,0.301856594,15878.0,27.16,7.26,86.64,29,-Rp250,-0.53
2024-11-30,47150.0,1795,11,Wet,5,False,47735.71428571428,44356.666666666664,47150.0,49250.0,38900.0,0.0,130.8531,0.301856594,15878.0,27.04,6.03,86.99,30,-Rp250,-0.53
2024-12-01,47150.0,1796,12,Wet,6,False,47435.71428571428,44631.666666666664,47150.0,49250.0,38900.0,0.0,131.4315,0.44202239,15878.0,27.01,3.24,83.07,1,-Rp250,-0.53
2024-12-02,46500.0,1797,12,Wet,0,False,47235.71428571428,44885.0,47150.0,47900.0,38900.0,-650.0,131.4315,0.44202239,15829.0,26.98,10.95,85.2,2,-Rp650,-1.38
2024-12-03,46500.0,1798,12,Wet,1,False,47071.42857142857,45138.333333333336,46500.0,47650.0,38900.0,0.0,131.4315,0.44202239,15910.0,27.17,2.78,83.47,3,Rp0,0.0
2024-12-04,47250.0,1799,12,Wet,2,False,47014.28571428572,45425.0,46500.0,47650.0,38650.0,750.0,131.4315,0.44202239,15940.0,27.34,3.27,84.34,4,Rp750,1.61
2024-12-05,48750.0,1800,12,Wet,3,False,47207.142857142855,45761.666666666664,47250.0,47400.0,38650.0,1500.0,131.4315,0.44202239,15906.59961,27.12,3.68,85.84,5,Rp1500,3.17
2024-12-06,48750.0,1801,12,Wet,4,False,47435.71428571428,46090.0,48750.0,47150.0,38900.0,0.0,131.4315,0.44202239,15839.7998,27.02,7.27,85.94,6,Rp0,0.0
2024-12-07,48750.0,1802,12,Wet,5,False,47664.28571428572,46418.333333333336,48750.0,47150.0,38900.0,0.0,131.4315,0.44202239,15839.7998,26.51,7.09,84.26,7,Rp0,0.0
2024-12-08,48750.0,1803,12,Wet,6,False,47892.857142857145,46746.666666666664,48750.0,47150.0,38900.0,0.0,131.4315,0.44202239,15839.7998,26.66,2.54,83.76,8,Rp0,0.0
2024-12-09,48500.0,1804,12,Wet,0,False,48178.57142857143,47066.666666666664,48750.0,46500.0,38900.0,-250.0,131.4315,0.44202239,15825.7998,27.14,5.36,84.06,9,-Rp250,-0.51
2024-12-10,48750.0,1805,12,Wet,1,False,48500.0,47395.0,48500.0,46500.0,38900.0,250.0,131.4315,0.44202239,15864.0,27.28,7.13,85.09,10,Rp250,0.52
2024-12-11,48750.0,1806,12,Wet,2,False,48714.28571428572,47595.0,48750.0,47250.0,42750.0,0.0,131.4315,0.44202239,15908.0,27.04,6.61,85.42,11,Rp0,0.0
2024-12-12,47750.0,1807,12,Wet,3,False,48571.42857142857,47728.333333333336,48750.0,48750.0,43750.0,-1000.0,131.4315,0.44202239,15963.0,26.83,24.51,86.21,12,-Rp1000,-2.05
2024-12-13,48000.0,1808,12,Wet,4,False,48464.28571428572,47828.333333333336,47750.0,48750.0,45000.0,250.0,131.4315,0.44202239,15967.40039,26.72,19.05,85.36,13,Rp250,0.52
2024-12-14,48000.0,1809,12,Wet,5,False,48357.142857142855,47920.0,48000.0,48750.0,45250.0,0.0,131.4315,0.44202239,15967.40039,26.86,10.16,86.79,14,Rp250,0.52
2024-12-15,48000.0,1810,12,Wet,6,False,48250.0,47995.0,48000.0,48750.0,45750.0,0.0,131.4315,0.44202239,15967.40039,26.94,13.82,88.02,15,Rp250,0.52
2024-12-16,48250.0,1811,12,Wet,0,False,48214.28571428572,48078.333333333336,48000.0,48500.0,45750.0,250.0,131.4315,0.44202239,16025.7998,26.77,5.24,85.47,16,Rp250,0.52
2024-12-17,48250.0,1812,12,Wet,1,False,48142.857142857145,48161.666666666664,48250.0,48750.0,45750.0,0.0,131.4315,0.44202239,15955.0,27.54,2.29,82.76,17,Rp0,0.0
2024-12-18,48250.0,1813,12,Wet,2,False,48071.42857142857,48148.333333333336,48250.0,48750.0,48650.0,0.0,131.4315,0.44202239,15926.2002,27.68,4.56,84.63,18,Rp0,0.0
2024-12-19,47750.0,1814,12,Wet,3,False,48071.42857142857,48118.333333333336,48250.0,47750.0,48650.0,-500.0,131.4315,0.44202239,16145.2998,27.62,3.83,86.28,19,-Rp500,-1.04
2024-12-20,47750.0,1815,12,Wet,4,False,48035.71428571428,48076.666666666664,47750.0,48000.0,49000.0,0.0,131.4315,0.44202239,15981.2998,27.86,4.91,85.19,20,Rp0,0.0
2024-12-21,47750.0,1816,12,Wet,5,False,48000.0,48026.666666666664,47750.0,48000.0,49250.0,0.0,131.4315,0.44202239,15981.2998,27.91,3.13,82.04,21,Rp0,0.0
2024-12-22,47750.0,1817,12,Wet,6,False,47964.28571428572,47976.666666666664,47750.0,48000.0,49250.0,0.0,131.4315,0.44202239,15981.2998,27.75,13.02,80.02,22,Rp0,0.0
2024-12-23,47000.0,1818,12,Wet,0,False,47785.71428571428,47901.666666666664,47750.0,48250.0,49250.0,-750.0,131.4315,0.44202239,16159.2998,27.32,6.07,84.23,23,-Rp750,-1.57
2024-12-24,46650.0,1819,12,Wet,1,False,47557.142857142855,47815.0,47000.0,48250.0,49250.0,-350.0,131.4315,0.44202239,16217.59961,27.12,2.46,86.63,24,-Rp350,-0.74
2024-12-25,46650.0,1820,12,Wet,2,True,47328.57142857143,47773.333333333336,46650.0,48250.0,47900.0,0.0,131.4315,0.44202239,15970.7998,26.76,10.23,87.48,25,Rp0,0.0
2024-12-26,46650.0,1821,12,Wet,3,False,47171.42857142857,47740.0,46650.0,47750.0,47650.0,0.0,131.4315,0.44202239,15069.40039,26.48,26.86,87.04,26,Rp0,0.0
2024-12-27,46250.0,1822,12,Wet,4,False,46957.142857142855,47693.333333333336,46650.0,47750.0,47650.0,-400.0,131.4315,0.44202239,16189.0,26.86,5.83,85.58,27,-Rp400,-0.86
2024-12-28,46250.0,1823,12,Wet,5,False,46742.857142857145,47655.0,46250.0,47750.0,47400.0,0.0,131.4315,0.44202239,16189.0,26.72,13.18,87.08,28,-Rp400,-0.86
2024-12-29,46250.0,1824,12,Wet,6,False,46528.57142857143,47625.0,46250.0,47750.0,47150.0,0.0,131.4315,0.44202239,16189.0,26.85,7.0,83.1,29,-Rp400,-0.86
2024-12-30,47000.0,1825,12,Wet,0,False,46528.57142857143,47620.0,46250.0,47000.0,47150.0,750.0,131.4315,0.44202239,16178.0,27.44,5.91,79.79,30,Rp750,1.62
2024-12-31,46900.0,1826,12,Wet,1,False,46564.28571428572,47611.666666666664,47000.0,46650.0,47150.0,-100.0,131.4315,0.44202239,16085.59961,26.7,6.64,85.32,31,-Rp100,-0.21
2025-01-01,46900.0,1827,1,Wet,2,True,46600.0,47625.0,46900.0,46650.0,46500.0,0.0,130.4347,-0.758417883,16085.59961,26.61,4.59,83.84,1,Rp0,0.0
2025-01-02,46400.0,1828,1,Wet,3,False,46564.28571428572,47621.666666666664,46900.0,46650.0,46500.0,-500.0,130.4347,-0.758417883,16230.5,26.78,10.4,82.92,2,-Rp500,-1.07
2025-01-03,46400.0,1829,1,Wet,4,False,46585.71428571428,47593.333333333336,46400.0,46250.0,47250.0,0.0,130.4347,-0.758417883,16201.09961,26.38,7.04,86.28,3,Rp0,0.0
2025-01-04,46400.0,1830,1,Wet,5,False,46607.142857142855,47515.0,46400.0,46250.0,48750.0,0.0,130.4347,-0.758417883,16201.09961,26.53,4.64,85.41,4,Rp0,0.0
2025-01-05,46400.0,1831,1,Wet,6,False,46628.57142857143,47436.666666666664,46400.0,46250.0,48750.0,0.0,130.4347,-0.758417883,16201.09961,26.23,9.17,85.22,5,Rp0,0.0
2025-01-06,46250.0,1832,1,Wet,0,False,46521.42857142857,47353.333333333336,46400.0,47000.0,48750.0,-150.0,130.4347,-0.758417883,16178.7998,26.86,2.8,82.19,6,-Rp150,-0.32
2025-01-07,46000.0,1833,1,Wet,1,False,46392.857142857145,47261.666666666664,46250.0,46900.0,48750.0,-250.0,130.4347,-0.758417883,16179.09961,27.96,1.83,76.91,7,-Rp250,-0.54
2025-01-08,46000.0,1834,1,Wet,2,False,46264.28571428572,47178.333333333336,46000.0,46900.0,48500.0,0.0,130.4347,-0.758417883,16157.7002,27.63,2.98,83.18,8,Rp0,0.0
2025-01-09,46000.0,1835,1,Wet,3,False,46207.142857142855,47086.666666666664,46000.0,46400.0,48750.0,0.0,130.4347,-0.758417883,16187.59961,27.11,3.92,83.55,9,Rp0,0.0
2025-01-10,46000.0,1836,1,Wet,4,False,46150.0,46995.0,46000.0,46400.0,48750.0,0.0,130.4347,-0.758417883,16237.0,27.05,4.8,83.97,10,Rp0,0.0
2025-01-11,46000.0,1837,1,Wet,5,False,46092.857142857145,46936.666666666664,46000.0,46400.0,47750.0,0.0,130.4347,-0.758417883,16237.0,26.31,16.32,86.03,11,Rp0,0.0
2025-01-12,46000.0,1838,1,Wet,6,False,46035.71428571428,46870.0,46000.0,46400.0,48000.0,0.0,130.4347,-0.758417883,16237.0,26.74,3.45,84.49,12,Rp0,0.0
2025-01-13,45500.0,1839,1,Wet,0,False,45928.57142857143,46786.666666666664,46000.0,46250.0,48000.0,-500.0,130.4347,-0.758417883,16268.0,26.46,7.59,85.62,13,-Rp500,-1.09
2025-01-14,45900.0,1840,1,Wet,1,False,45914.28571428572,46716.666666666664,45500.0,46000.0,48000.0,400.0,130.4347,-0.758417883,16295.2002,26.21,8.26,87.75,14,Rp400,0.88
2025-01-15,45250.0,1841,1,Wet,2,False,45807.142857142855,46616.666666666664,45900.0,46000.0,48250.0,-650.0,130.4347,-0.758417883,16320.0,26.77,12.17,85.27,15,-Rp650,-1.42
2025-01-16,45250.0,1842,1,Wet,3,False,45700.0,46516.666666666664,45250.0,46000.0,48250.0,0.0,130.4347,-0.758417883,16360.7998,26.65,12.48,85.21,16,Rp0,0.0
2025-01-17,45250.0,1843,1,Wet,4,False,45592.857142857145,46416.666666666664,45250.0,46000.0,48250.0,0.0,130.4347,-0.758417883,16368.7998,27.02,15.28,86.15,17,Rp0,0.0
2025-01-20,44250.0,1846,1,Wet,0,False,,,,45500.0,47750.0,,130.4347,-0.758417883,16367.09961,27.31,7.66,83.26,20,-Rp1000,-2.21
